point,year,cluster_reviewed,5/15,5/16,5/17,5/18,5/19,5/20,5/21,5/22,5/23,5/24,5/25,5/26,n_days_detected,detected,resident,site,Obs,Month,Day,Year,Elevation,Aspect,Slope,Prism,Prism BA (ft2/ac),LL Center,LL rand 1,LL rand 2,Woody Center,Woody rand 1,Woody rand 2,Herb Center,Herb rand 1,Herb rand 2,Fern Center,Fern rand 1,Fern rand 2,Rubus Center,Rubus rand 1,Rubus rand 2,Bare/Rock Center,Bare/Rock rand 1,Bare/Rock rand 2,Moss Center,Moss rand 1,Moss rand 2,CWD Center,CWD rand 1,CWD rand 2,Notes,<1.5m,>1.5m,Total,Transect Length,Std <1.5m,Std >1.5m,distance_to_forest_edge_m,canopy_cover_50m_avg,latitude,longitude,utm_E,utm_N,utm_zone,utm_letter,ll
RK910,2022,RK910_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,"TJH,LJV",7.0,3.0,2021.0,743.3874919,248.4726613,3.991952772,14.0,140.0,40.0,58.0,5.0,20.0,15.0,0.0,10.0,2.0,0.0,30.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,5.0,1.0,6.0,10.0,0.5,0.1,1364.587891,90.375,39.8059006,-79.4740982,630621,4407328,17,S,34.333333333333336
RK910,2023,RK910_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,"TJH,LJV",7.0,3.0,2021.0,743.3874919,248.4726613,3.991952772,14.0,140.0,40.0,58.0,5.0,20.0,15.0,0.0,10.0,2.0,0.0,30.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,5.0,1.0,6.0,10.0,0.5,0.1,1364.587891,90.375,39.8059006,-79.4740982,630621,4407328,17,S,34.333333333333336
RK910,2024,RK910_4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,Ohiopyle,"TJH,LJV",7.0,3.0,2021.0,743.3874919,248.4726613,3.991952772,14.0,140.0,40.0,58.0,5.0,20.0,15.0,0.0,10.0,2.0,0.0,30.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,5.0,1.0,6.0,10.0,0.5,0.1,1364.587891,90.375,39.8059006,-79.4740982,630621,4407328,17,S,34.333333333333336
RK913,2021,RK913_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2022,RK913_0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,True,True,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2023,RK913_0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,False,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2024,RK913_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2021,RK913_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,True,True,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2022,RK913_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,True,True,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2023,RK913_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK913,2024,RK913_1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,True,True,Ohiopyle,AEH/CPC,7.0,2.0,2021.0,762.6632414,142.9330283,3.508408025,10.0,100.0,60.0,35.0,100.0,0.0,15.0,0.0,5.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.1,0.0,416.7733154,87.5,39.8041,-79.4400024,633544,4407179,17,S,65.0
RK917,2021,RK917_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,True,True,Ohiopyle,"KBB, AH",7.0,3.0,2021.0,855.6638186,281.8659506,2.861328639,9.0,90.0,55.0,30.0,30.0,25.0,30.0,10.0,0.0,5.0,0.0,15.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,2.0,10.0,0.2,0.0,241.8677368,88.44444444,39.8277016,-79.4371033,633746,4409803,17,S,38.333333333333336
RK917,2022,RK917_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,True,True,Ohiopyle,"KBB, AH",7.0,3.0,2021.0,855.6638186,281.8659506,2.861328639,9.0,90.0,55.0,30.0,30.0,25.0,30.0,10.0,0.0,5.0,0.0,15.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,2.0,10.0,0.2,0.0,241.8677368,88.44444444,39.8277016,-79.4371033,633746,4409803,17,S,38.333333333333336
RK917,2023,RK917_0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,Ohiopyle,"KBB, AH",7.0,3.0,2021.0,855.6638186,281.8659506,2.861328639,9.0,90.0,55.0,30.0,30.0,25.0,30.0,10.0,0.0,5.0,0.0,15.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,2.0,10.0,0.2,0.0,241.8677368,88.44444444,39.8277016,-79.4371033,633746,4409803,17,S,38.333333333333336
RK917,2024,RK917_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,"KBB, AH",7.0,3.0,2021.0,855.6638186,281.8659506,2.861328639,9.0,90.0,55.0,30.0,30.0,25.0,30.0,10.0,0.0,5.0,0.0,15.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,2.0,10.0,0.2,0.0,241.8677368,88.44444444,39.8277016,-79.4371033,633746,4409803,17,S,38.333333333333336
RK920,2021,RK920_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2022,RK920_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2023,RK920_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2024,RK920_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2021,RK920_1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2022,RK920_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2023,RK920_1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2024,RK920_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2021,RK920_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2022,RK920_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2023,RK920_2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2024,RK920_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2021,RK920_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2022,RK920_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2023,RK920_3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2024,RK920_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2021,RK920_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2022,RK920_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2023,RK920_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,True,True,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK920,2024,RK920_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,KLM/RSC,6.0,28.0,2021.0,462.4507409,93.57430556,2.995084992,14.0,140.0,45.0,30.0,25.0,30.0,10.0,5.0,25.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,,19.0,3.0,22.0,10.0,1.9,0.3,424.2640686,88.0,39.9019012,-79.5024033,628020,4417943,17,S,33.333333333333336
RK921,2021,RK921_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2022,RK921_0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2023,RK921_0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2024,RK921_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2021,RK921_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2022,RK921_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2023,RK921_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2024,RK921_1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2021,RK921_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2022,RK921_2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2023,RK921_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
RK921,2024,RK921_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,True,True,Ohiopyle,CJF,7.0,3.0,2021.0,544.549542,123.2254237,2.819264239,9.0,90.0,55.0,45.0,25.0,30.0,0.0,10.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,3.0,11.0,14.0,10.0,0.3,1.1,189.7366638,85.0,39.8656006,-79.5214996,626454,4413886,17,S,41.666666666666664
